"review_id","user_id","business_id","stars","useful","funny","cool","text","date"
"3yHhMiHue0Jf90Th39M3tg","PLHsASYLF1rBpCFSOl5VDA","Aqhy2ZYpEeJ61aIJH_iCxw",1,0,0,0,"Horrible.  one star is too much.  We just order food from East China on Broadview. Two bites into my general tsos, I pull out a black hair about 14"" long. That kept coming from the depths of the bowl, like it was tossed with the chicken and rice. Wife calls as I am obviously done with that nonsense, they place her on hold. About 7 minutes later, shes still on hold, and in the car on her way there.  The husband admitted it was their fault and apologized, a woman we assuming was his wife since its family operated gave my wife one heck of a time and argument.  Such a nasty woman, human hair is all through the food you served me, how can you not think that is a problem!!  How can you not graciously apologize and make it right?  Any normal person can understand, that is not right and must be immediately and politely rectified. Gave the guy an $8 tip too... Yep, not only lacking in kitchen safety procedures, but also in customer service. After some argument, we received a partial refund.  Do yourself a favor, go else where.  The woman who works there is just not quite right and definitely not concerned about customer satisfaction.

UPDATE:  The husband and owner made a comment of ""Its only one hair"".  Seriously?  You think as its only one its acceptable.  Deplorable.  You be be ashamed of yourself.","2014-08-19 22:19:57"
"lHOgaS90g7uuFja7sCxlBg","pW_XkS9BfbnAQ_JMxNA-8w","BNeS_hZfmdQWsqewj-LuDA",3,1,0,0,"This is a disappointment. I was excited to try this place as there are only a few authentic Taiwanese restaurant in the area. But after trying it out, I don't think this is even close to authentic as the other options in Pittsburgh. I had the wonton in chili oil and the chicken steak over rice. Both of these are the easy, basic but tasty dish from each cuisine(they claim to be Taiwanese and Szechuan cuisine). 
The wonton came out first, but it was super salty and the filling didn't taste fresh. I would say 2 out of 5. Not a good start. After a little bit, the chicken steak was ready. Nice presentation! It came with some boiled pok choy on the side. First impression of this dish was authentic. Soon I found out that the chicken steak was weird, thickness wise. I've never had chicken steak in my life that was like this. I'm not saying it has to be like a prefect steak. But this is way off. Some parts were half inch thick, which turned out to be the best part, they were juicy but there were only 2-3 pieces like that. Then there are some ones were like paper thin which of course it would be over fried and too dry. So I think the chef defiantly need make some changes on this. 

The taste were alright, the chicken itself doesn't have any flavor, it is solely rely on the seasoning powder, but the powder only covers the top chicken. So, I had some plain fried chicken. At least it came with pork gravy over rice, that was pretty good. 

So,  overall, It didn't live up my expectation. Lot of room to grow. I wouldn't recommend to anyone who is interested in authentic Taiwanese or Szechuan experience. 

I noticed that a lot of the pictures were uploaded by the owner, I think it is a great way to get people's attention for a new restaurant, but for a place that has been open for few years, this is a little misleading when people are not paying close attention to the title/wording of the pictures.","2019-07-21 02:49:42"
"9UFiHVok2652w5ZOHamoXw","P9W4YbWmkqHQ2Sin4Q-xFw","0I0yATfnNQJB-A-IPGgqDA",5,0,0,0,"This is our new favorite place! We ordered General Tso, sweet and sour chicken, egg rolls, and crab rangoons. Everything was SO fresh and delicious. I've never been a fan of sweet and sour chicken because the sauce was a gross, tangy, goopy mess that tasted like ketchup. However, after reading another review on here, I decided to give it a try. I'm so glad I did! Since it was a pick up order, they put the sauce on the side which was awesome because the chicken wasn't soggy. The egg rolls and crab rangoons were so yummy and crispy! We can't wait to try out some of the other things on the menu next time!","2018-04-28 23:15:20"
"-XlYyyrf-Pq7J9rNbNOxwg","61dBpWIxcQInocP_5FnrYw","0I0yATfnNQJB-A-IPGgqDA",5,1,1,1,"Great little restaurant serving mostly Chinese food.  The staff is great and food is even better!  Very reasonable prices, generous portions, and never a long wait to be seated. Never noisy, easy to have a conversation and a great meal without distractions.  We are regulars there.","2019-05-12 18:29:39"
"YewfYBA1_tn1t6syio_KhA","cfTxSW4NRROkdZMiwqRhaA","7toYPf5ZAjCkEuwaMPtDwQ",3,3,1,3,"People were very nice 
Brought hot tea and water to the table right away

I ordered Wonton Soup, which came with shrimp chips. The soup was good and the shrimp chips were nice and crunchy!! Then I had the chicken chow mein combination. That came with an egg roll and fried rice. The chicken chow mein was very good. The fried rice was pretty good. The egg roll had a strange taste to me, but all in all it was good

Glad I stopped in today!","2018-11-12 22:05:31"
"Ff0VVUUSGn0QdPmV7RPk4w","7kKmVOZhJzhN12Onrh0OLA","BNeS_hZfmdQWsqewj-LuDA",5,1,1,0,"Really great service and food. Seems very authentic to me. Very appreciative to finally have good Chinese delivery within my radius. There are a variety of dishes to choose from whether it be Taiwanese, Szechuan, etc.","2017-06-07 03:52:03"
"f9fJww98YZctkaCIoD3CIw","-4UYVo7takglsdEsAniKyw","wlUiXdH1Cfj4do5kNxrOtw",5,1,1,1,"This place is AWESOME, I tried them again and the service is better than before. new ownership, this is the best Chinese restaurant ever!","2019-09-24 22:25:34"
"tplAW-YFAIlAu2C6pXPy1Q","Cx5x9mo1oeetWZ0Q_LoPrg","3qrfY-XCUKVyrO5T6GskqA",5,0,0,0,"Noodles and Company is always a good experience! Used to visit the location in Wexford, but since it closed last year we have been going to the market square and Oakland locations. Safest bet is always the Wisconsin Mac and cheese, I haven't tried anything else and definitely don't need to. The only thing that sucks is parking in both locations.","2019-03-26 20:06:39"
"S6UIgJYoVKQosKSGPD0OHA","xj8DhMKGGaXQk3Me5sQ5TA","BNeS_hZfmdQWsqewj-LuDA",5,0,0,0,"Nice change from Americanized Chinese food. Beef noodle soup was delicious. Interesting appetize","2019-02-25 15:40:54"
"akP4gcGyPdYfxZNZRzBjiA","ndkyUOQlrwp7wq7gSOmV3Q","3qrfY-XCUKVyrO5T6GskqA",5,0,0,0,"Pasta Fresca, Japanese Pan Noodles, and Tomato Basil Bisque. The three entries were fantastic, the tomato bisque was fantastic! There was plenty of food for a very good price, I was extremely impressed! I ordered online and specified a time in which I arrived at 2 minutes after and my food was read (they were extremely busy) and still warm and not reheated. The people were friendly and professional and the establishment was clean. I really enjoyed the food and was very happy with the price!! Would recommend!","2014-09-10 15:35:18"
"ETZMBU2nufMyfHJCRdq_EQ","m-1UBSPnj38u6yiFqh98Pw","BNeS_hZfmdQWsqewj-LuDA",2,1,0,0,"I am trying to fathom how this place got so many stars; perhaps it's the friendliness and cleanliness. The food was definitely not good. Not good at all. I ordered simple dishes (sweet and sour chicken and a fried dumpling appetizer) - I figure if the restaurant can do those well I can return and enjoy other dishes. The dumplings were bland -the dough was tasteless, there were no vegetables in them (advertised as having cabbage and pork) and the pork portion inside was tiny.  Even drowning them in the dipping sauce didn't redeem them. I only ate one. The sweet and sour chicken tasted like old oil--and the chicken pieces were tiny yet there was a massive amount of batter on them. Yuck.   I ate the steamed rice and left. I took the leftovers home (my husband will eat anything) but I ended up tossing them in the garbage. I wouldn't subject anyone to batter balls deep fried in old oil and disappointing dumplings. I won't return.","2019-04-24 15:32:28"
"KgaCRlDxdWpUFZ17hl9m6g","_RMM0QSlXApzmPd3Q2HDag","7toYPf5ZAjCkEuwaMPtDwQ",1,0,0,0,"This was the worst Chinese food I have ever eaten. Starting with the shrimp chip where stale soup no taste,ordered pork lo main not much pork and the noodles where thin and not much taste and tasted old chicken subgum had no Souce to it to much corn starch pork egg foo young had the taste of just fried eggs. The pork fried rice look to have been sitting and reheated. Shrimp toast was greasy. But on a good side the egg rolls where good and the bq ribs where ok. I am not the type to leave a review but I feel this is deserving of it. I will not give this place a second chance","2019-09-04 15:26:39"
"-myo4aWt6-PtxrMBitm2Vw","dOklqGSRvlF8daY1C8DzBA","wlUiXdH1Cfj4do5kNxrOtw",3,1,0,0,"We ordered for delivery tonight (Uber eats delivered) and I was underwhelmed. The food was ok. Not great but not horrible. It's been the best Chinese we've found so far, so that's not saying much. 

The only thing that was concerning was that I got chow mein and there weren't any noodles. Just veggies in a sauce. It was delicious. Buttttttt, it was missing the noodles. Not sure if I got something by mistake or what. 

At any rate, we will probably order again.","2019-03-24 00:59:08"
"gXRC2boo7DOl3pFasls-dg","QfBB0UmM2XwRvnxZ8FxGkg","Aqhy2ZYpEeJ61aIJH_iCxw",1,0,0,0,"They are very very very very rude!!!
I was there waiting for my order for more than 25 minutes meanwhile a lady walked in and waited 10 minutes with no one even knowing or acknowledging that she's there....poor woman literally had to call the store phone to get some attention!!!!
Once again how the hell a place like this is still in business is beyond me!!","2019-05-18 20:46:19"
"gxc60ehKpVLpTc16O9DouA","4E60I73r7AibvVN6BVl_TQ","0I0yATfnNQJB-A-IPGgqDA",5,2,1,1,"Today I had the Szechuan Shrimp at Aristo Bistro.  It was spicy, but not too much so.  It was full of vegetables and large delicious shrimp.  I recommend it highly!
My other guest had Mongolian Beef.  Again, full of tasty fresh vegetables, and beef that is super tender.  Some over cook stir fry.  Not them.  I go there often, and every meal was beyond fantastic.","2018-06-19 18:56:01"
"DmLqW0reaxatHGgErvZgSg","MLf4JUa1uzQkDLrBJ5yJHA","BNeS_hZfmdQWsqewj-LuDA",4,1,0,0,"Decent Chinese fare here ... for those that don't know, this place used to be China Star, but the establishment is changing names (likely under new management). The interior is probably still undergoing some changes, but it does leave a bit to be desired. On the other hand, the food here is decent. I tried Zhajiang Mian, a typical noodle dish which I found to be alright in my opinion. The taste was decent although it would be nice if the cooks cut the ginger into smaller pieces so as to obscure the taste of the ginger (it still gets the job done in smaller pieces, no?). As for the Beef Noodle Soup with Tendon, I found it be acceptable. Wish there were more noodles and the beef was alright. The soup was probably the best part of the dish. The scallion pancakes here are on point ... I really like the little bit of sauce that is included with the appetizer. Adds a nice flavor to the individual pancake pieces although the dish stands well on its own, too.
Oh in general, great portion sizes here for what you pay. I like how accommodating the place is with side requests (i.e. can I get an egg with this dish? - yes). I look forward to trying other dishes the next time I get a chance to visit.","2016-12-20 00:48:43"
"LWsJxxdWiDhQQrUHhQDBcQ","L15f30L-7BtkLwuOoCeOFQ","0I0yATfnNQJB-A-IPGgqDA",5,0,0,0,"Fantastic food and huge portion sizes for the price. Servers are always very polite too. Highly recommend.","2018-07-28 00:18:01"
"bI-TKPCOZSxBj5af4pO_8w","VhkNrnMK3BRSTUDgqbbWVg","0I0yATfnNQJB-A-IPGgqDA",3,1,0,2,"Soooooooo sweet. Food taste not like what we Chinese people usually eat.Good atmosphere and nice service.","2019-05-18 22:53:15"
